28	26	31	27	34	47	35	24	29	25	43	23	42	36	40	-22.89101	-43.12368	-22.8939	-43.12397	-22.89018	-43.12158	-22.89592	-43.12417	-22.88587	-43.12484	-22.89647	-43.12476	-22.88648	-43.12292	-22.89581	-43.12202	-22.8904	-43.12693	-22.89611	-43.12112	-22.88978	-43.11767	-22.89486	-43.11948	-22.88926	-43.11698	-22.88544	-43.12166	-22.89678	-43.12719	0	344	377	552	598	634	640	719	768	810	810	823	840	863	872	1
28	26	31	27	36	47	49	24	29	20	37	23	42	52	40	-22.89101	-43.12368	-22.8939	-43.12397	-22.89018	-43.12158	-22.89592	-43.12417	-22.88544	-43.12166	-22.89647	-43.12476	-22.90501	-43.11882	-22.89581	-43.12202	-22.8904	-43.12693	-22.900627	-43.098892	-22.88544	-43.1214	-22.89486	-43.11948	-22.88926	-43.11698	-22.90322	-43.12657	-22.89678	-43.12719	0	344	377	552	1414	1497	1424	1668	768	4157	3606	1079	840	2401	960	0
29	30	28	31	34	35	26	39	36	37	27	43	42	47	24	-22.8904	-43.12693	-22.88953	-43.12773	-22.89101	-43.12368	-22.89018	-43.12158	-22.88587	-43.12484	-22.88648	-43.12292	-22.8939	-43.12397	-22.88462	-43.12096	-22.88544	-43.12166	-22.88544	-43.1214	-22.89592	-43.12417	-22.88978	-43.11767	-22.88926	-43.11698	-22.89647	-43.12476	-22.89581	-43.12202	0	194	799	963	963	1004	1109	1205	1214	1239	1351	1380	1410	1433	1518	1
29	30	7	31	38	48	26	39	44	37	27	43	10	47	24	-22.8904	-43.12693	-22.88953	-43.12773	-22.907239	-43.105387	-22.89018	-43.12158	-22.88808	-43.11458	-22.90067	-43.12199	-22.8939	-43.12397	-22.88462	-43.12096	-22.88676	-43.11535	-22.88544	-43.1214	-22.89592	-43.12417	-22.88978	-43.11767	-22.903908	-43.115915	-22.89647	-43.12476	-22.89581	-43.12202	0	194	3848	3023	900	2258	878	1205	713	706	1351	1380	2224	1808	1518	0
30	28	29	34	31	35	26	39	36	37	27	43	42	47	24	-22.88953	-43.12773	-22.89101	-43.12368	-22.8904	-43.12693	-22.88587	-43.12484	-22.89018	-43.12158	-22.88648	-43.12292	-22.8939	-43.12397	-22.88462	-43.12096	-22.88544	-43.12166	-22.88544	-43.1214	-22.89592	-43.12417	-22.88978	-43.11767	-22.88926	-43.11698	-22.89647	-43.12476	-22.89581	-43.12202	0	667	699	830	831	872	977	1073	1082	1107	1218	1248	1278	1301	1385	1
30	28	29	34	31	52	40	62	36	37	20	54	42	47	24	-22.88953	-43.12773	-22.89101	-43.12368	-22.8904	-43.12693	-22.88587	-43.12484	-22.89018	-43.12158	-22.90322	-43.12657	-22.89678	-43.12719	-22.89374	-43.11292	-22.88544	-43.12166	-22.88544	-43.1214	-22.900627	-43.098892	-22.90758	-43.12594	-22.88926	-43.11698	-22.89647	-43.12476	-22.89581	-43.12202	0	667	699	830	831	1874	960	1738	1576	1107	3606	3396	2939	1301	1385	0
31	28	43	35	42	36	37	26	23	24	25	39	34	32	27	-22.89018	-43.12158	-22.89101	-43.12368	-22.88978	-43.11767	-22.88648	-43.12292	-22.88926	-43.11698	-22.88544	-43.12166	-22.88544	-43.1214	-22.8939	-43.12397	-22.89486	-43.11948	-22.89581	-43.12202	-22.89611	-43.12112	-22.88462	-43.12096	-22.88587	-43.12484	-22.89379	-43.11705	-22.89592	-43.12417	0	377	498	509	527	562	587	650	676	680	721	726	763	808	857	1
31	28	43	35	42	61	9	26	23	24	22	39	56	32	27	-22.89018	-43.12158	-22.89101	-43.12368	-22.88978	-43.11767	-22.88648	-43.12292	-22.88926	-43.11698	-22.90343	-43.13565	-22.902568	-43.115071	-22.8939	-43.12397	-22.89486	-43.11948	-22.89581	-43.12202	-22.907782	-43.106361	-22.88462	-43.12096	-22.90147	-43.13138	-22.89379	-43.11705	-22.89592	-43.12417	0	377	498	509	527	2934	2686	2121	676	680	2612	3522	2626	2008	857	0
32	33	23	62	45	43	25	24	26	42	31	28	27	38	47	-22.89379	-43.11705	-22.89511	-43.11649	-22.89486	-43.11948	-22.89374	-43.11292	-22.8917	-43.11368	-22.88978	-43.11767	-22.89611	-43.12112	-22.89581	-43.12202	-22.8939	-43.12397	-22.88926	-43.11698	-22.89018	-43.12158	-22.89101	-43.12368	-22.89592	-43.12417	-22.88808	-43.11458	-22.89647	-43.12476	0	222	411	464	583	642	688	726	744	753	807	950	954	1001	1037	1
32	33	23	12	45	35	61	24	8	42	31	28	27	38	47	-22.89379	-43.11705	-22.89511	-43.11649	-22.89486	-43.11948	-22.900926	-43.103558	-22.8917	-43.11368	-22.88648	-43.12292	-22.90343	-43.13565	-22.89581	-43.12202	-22.901785	-43.107909	-22.88926	-43.11698	-22.89018	-43.12158	-22.89101	-43.12368	-22.89592	-43.12417	-22.88808	-43.11458	-22.89647	-43.12476	0	222	411	2150	1838	1528	2732	1919	1986	1884	807	950	954	1001	1037	0
33	32	23	62	25	45	24	43	26	1	42	31	27	11	47	-22.89511	-43.11649	-22.89379	-43.11705	-22.89486	-43.11948	-22.89374	-43.11292	-22.89611	-43.12112	-22.8917	-43.11368	-22.89581	-43.12202	-22.88978	-43.11767	-22.8939	-43.12397	-22.899432	-43.110969	-22.88926	-43.11698	-22.89018	-43.12158	-22.89592	-43.12417	-22.899365	-43.109524	-22.89647	-43.12476	0	222	398	605	686	714	725	784	823	863	896	950	981	992	1064	1
33	32	23	62	25	40	24	43	26	30	42	51	8	11	47	-22.89511	-43.11649	-22.89379	-43.11705	-22.89486	-43.11948	-22.89374	-43.11292	-22.89611	-43.12112	-22.89678	-43.12719	-22.89581	-43.12202	-22.88978	-43.11767	-22.8939	-43.12397	-22.88953	-43.12773	-22.88926	-43.11698	-22.90369	-43.12538	-22.901785	-43.107909	-22.899365	-43.109524	-22.89647	-43.12476	0	222	398	605	686	671	673	784	823	1261	1278	2327	2288	381	1064	0
34	35	39	36	37	28	31	29	26	30	44	27	43	42	47	-22.88587	-43.12484	-22.88648	-43.12292	-22.88462	-43.12096	-22.88544	-43.12166	-22.88544	-43.1214	-22.89101	-43.12368	-22.89018	-43.12158	-22.8904	-43.12693	-22.8939	-43.12397	-22.88953	-43.12773	-22.88676	-43.11535	-22.89592	-43.12417	-22.88978	-43.11767	-22.88926	-43.11698	-22.89647	-43.12476	0	320	423	430	455	598	763	784	942	978	1135	1150	1180	1209	1233	1
34	35	39	49	37	28	45	29	51	54	44	27	43	42	47	-22.88587	-43.12484	-22.88648	-43.12292	-22.88462	-43.12096	-22.90501	-43.11882	-22.88544	-43.1214	-22.89101	-43.12368	-22.8917	-43.11368	-22.8904	-43.12693	-22.90369	-43.12538	-22.90758	-43.12594	-22.88676	-43.11535	-22.89592	-43.12417	-22.88978	-43.11767	-22.88926	-43.11698	-22.89647	-43.12476	0	320	423	2933	2801	598	1177	1951	2425	613	3352	1150	1180	1209	1233	0
35	36	37	34	39	31	28	29	44	43	42	26	30	24	25	-22.88648	-43.12292	-22.88544	-43.12166	-22.88544	-43.1214	-22.88587	-43.12484	-22.88462	-43.12096	-22.89018	-43.12158	-22.89101	-43.12368	-22.8904	-43.12693	-22.88676	-43.11535	-22.88978	-43.11767	-22.88926	-43.11698	-22.8939	-43.12397	-22.88953	-43.12773	-22.89581	-43.12202	-22.89611	-43.12112	0	212	237	320	373	509	640	826	902	925	955	983	1020	1096	1187	1
35	36	37	40	56	39	51	29	44	43	42	26	30	24	25	-22.88648	-43.12292	-22.88544	-43.12166	-22.88544	-43.1214	-22.89678	-43.12719	-22.90147	-43.13138	-22.88462	-43.12096	-22.90369	-43.12538	-22.8904	-43.12693	-22.88676	-43.11535	-22.88978	-43.11767	-22.88926	-43.11698	-22.8939	-43.12397	-22.88953	-43.12773	-22.89581	-43.12202	-22.89611	-43.12112	0	212	237	1760	728	2626	2507	2495	902	925	955	983	1020	1096	1187	0
36	37	39	35	34	31	44	43	28	42	29	23	38	26	30	-22.88544	-43.12166	-22.88544	-43.1214	-22.88462	-43.12096	-22.88648	-43.12292	-22.88587	-43.12484	-22.89018	-43.12158	-22.88676	-43.11535	-22.88978	-43.11767	-22.89101	-43.12368	-22.88926	-43.11698	-22.8904	-43.12693	-22.89486	-43.11948	-22.88808	-43.11458	-22.8939	-43.12397	-22.88953	-43.12773	0	25	171	212	430	562	731	846	863	875	1037	1104	1130	1195	1231	1
36	37	39	35	48	31	12	6	59	42	29	23	38	26	30	-22.88544	-43.12166	-22.88544	-43.1214	-22.88462	-43.12096	-22.88648	-43.12292	-22.90067	-43.12199	-22.89018	-43.12158	-22.900926	-43.103558	-22.910016	-43.101377	-22.90653	-43.13089	-22.88926	-43.11698	-22.8904	-43.12693	-22.89486	-43.11948	-22.88808	-43.11458	-22.8939	-43.12397	-22.88953	-43.12773	0	25	171	212	1692	1362	2702	1399	3906	3466	1037	1104	1130	1195	1231	0
37	36	39	35	34	31	44	43	42	28	29	23	38	26	32	-22.88544	-43.1214	-22.88544	-43.12166	-22.88462	-43.12096	-22.88648	-43.12292	-22.88587	-43.12484	-22.89018	-43.12158	-22.88676	-43.11535	-22.88978	-43.11767	-22.88926	-43.11698	-22.89101	-43.12368	-22.8904	-43.12693	-22.89486	-43.11948	-22.88808	-43.11458	-22.8939	-43.12397	-22.89379	-43.11705	0	25	146	237	455	587	706	820	850	888	1062	1079	1105	1220	1232	1
37	36	39	35	20	13	4	22	42	28	29	23	38	26	32	-22.88544	-43.1214	-22.88544	-43.12166	-22.88462	-43.12096	-22.88648	-43.12292	-22.900627	-43.098892	-22.9051	-43.097991	-22.906722	-43.098958	-22.907782	-43.106361	-22.88926	-43.11698	-22.89101	-43.12368	-22.8904	-43.12693	-22.89486	-43.11948	-22.88808	-43.11458	-22.8939	-43.12397	-22.89379	-43.11705	0	25	146	237	3704	765	216	994	2780	888	1062	1079	1105	1220	1232	0
38	42	44	45	43	62	31	32	33	37	39	36	28	23	1	-22.88808	-43.11458	-22.88926	-43.11698	-22.88676	-43.11535	-22.8917	-43.11368	-22.88978	-43.11767	-22.89374	-43.11292	-22.89018	-43.12158	-22.89379	-43.11705	-22.89511	-43.11649	-22.88544	-43.1214	-22.88462	-43.12096	-22.88544	-43.12166	-22.89101	-43.12368	-22.89486	-43.11948	-22.899432	-43.110969	0	370	400	422	477	668	900	1001	1104	1105	1112	1130	1213	1301	1325	1
38	42	51	30	43	62	31	7	59	37	39	36	3	23	1	-22.88808	-43.11458	-22.88926	-43.11698	-22.90369	-43.12538	-22.88953	-43.12773	-22.88978	-43.11767	-22.89374	-43.11292	-22.89018	-43.12158	-22.907239	-43.105387	-22.90653	-43.13089	-22.88544	-43.1214	-22.88462	-43.12096	-22.88544	-43.12166	-22.90007	-43.106351	-22.89486	-43.11948	-22.899432	-43.110969	0	370	2327	2689	1248	668	900	3023	3462	3514	1112	1130	2758	1772	1325	0
39	37	36	35	34	44	31	43	42	28	38	23	29	32	45	-22.88462	-43.12096	-22.88544	-43.1214	-22.88544	-43.12166	-22.88648	-43.12292	-22.88587	-43.12484	-22.88676	-43.11535	-22.89018	-43.12158	-22.88978	-43.11767	-22.88926	-43.11698	-22.89101	-43.12368	-22.88808	-43.11458	-22.89486	-43.11948	-22.8904	-43.12693	-22.89379	-43.11705	-22.8917	-43.11368	0	146	171	373	423	713	726	875	905	1021	1112	1185	1198	1267	1311	1
39	37	36	35	47	44	2	43	42	27	21	23	29	32	45	-22.88462	-43.12096	-22.88544	-43.1214	-22.88544	-43.12166	-22.88648	-43.12292	-22.89647	-43.12476	-22.88676	-43.11535	-22.901827	-43.099318	-22.88978	-43.11767	-22.88926	-43.11698	-22.89592	-43.12417	-22.904373	-43.103814	-22.89486	-43.11948	-22.8904	-43.12693	-22.89379	-43.11705	-22.8917	-43.11368	0	146	171	373	1274	1887	2851	2887	905	1392	2851	2268	1198	1267	1311	0
40	47	27	41	26	46	25	24	56	55	48	28	51	53	52	-22.89678	-43.12719	-22.89647	-43.12476	-22.89592	-43.12417	-22.89653	-43.12876	-22.8939	-43.12397	-22.90004	-43.13109	-22.89611	-43.12112	-22.89581	-43.12202	-22.90147	-43.13138	-22.90118	-43.13226	-22.90067	-43.12199	-22.89101	-43.12368	-22.90369	-43.12538	-22.90328	-43.12714	-22.90322	-43.12657	0	264	335	537	555	579	671	673	728	771	820	872	885	888	960	1
40	47	27	21	26	46	3	24	56	55	48	7	50	53	52	-22.89678	-43.12719	-22.89647	-43.12476	-22.89592	-43.12417	-22.904373	-43.103814	-22.8939	-43.12397	-22.90004	-43.13109	-22.90007	-43.106351	-22.89581	-43.12202	-22.90147	-43.13138	-22.90118	-43.13226	-22.90067	-43.12199	-22.907239	-43.105387	-22.90371	-43.12273	-22.90328	-43.12714	-22.90322	-43.12657	0	264	335	2851	2692	579	2868	2099	728	771	820	2355	2415	455	960	0
41	47	46	27	40	26	55	56	24	25	28	48	53	57	52	-22.89653	-43.12876	-22.89647	-43.12476	-22.90004	-43.13109	-22.89592	-43.12417	-22.89678	-43.12719	-22.8939	-43.12397	-22.90118	-43.13226	-22.90147	-43.13138	-22.89581	-43.12202	-22.89611	-43.12112	-22.89101	-43.12368	-22.90067	-43.12199	-22.90328	-43.12714	-22.90464	-43.1302	-22.90322	-43.12657	0	437	468	508	537	633	642	666	804	844	977	993	1015	1068	1073	1
41	32	42	27	40	26	55	7	10	25	28	48	53	61	52	-22.89653	-43.12876	-22.89379	-43.11705	-22.88926	-43.11698	-22.89592	-43.12417	-22.89678	-43.12719	-22.8939	-43.12397	-22.90118	-43.13226	-22.907239	-43.105387	-22.903908	-43.115915	-22.89611	-43.12112	-22.89101	-43.12368	-22.90067	-43.12199	-22.90328	-43.12714	-22.90343	-43.13565	-22.90322	-43.12657	0	1377	753	1392	537	633	642	3560	1500	1838	977	993	1015	1314	1372	0
42	43	38	44	31	45	32	62	28	37	36	23	33	39	35	-22.88926	-43.11698	-22.88978	-43.11767	-22.88808	-43.11458	-22.88676	-43.11535	-22.89018	-43.12158	-22.8917	-43.11368	-22.89379	-43.11705	-22.89374	-43.11292	-22.89101	-43.12368	-22.88544	-43.1214	-22.88544	-43.12166	-22.89486	-43.11948	-22.89511	-43.11649	-22.88462	-43.12096	-22.88648	-43.12292	0	104	370	436	527	570	753	816	840	850	875	891	896	905	955	1
42	43	6	44	12	45	32	62	28	11	56	23	33	57	35	-22.88926	-43.11698	-22.88978	-43.11767	-22.910016	-43.101377	-22.88676	-43.11535	-22.900926	-43.103558	-22.8917	-43.11368	-22.89379	-43.11705	-22.89374	-43.11292	-22.89101	-43.12368	-22.899365	-43.109524	-22.90147	-43.13138	-22.89486	-43.11948	-22.89511	-43.11649	-22.90464	-43.1302	-22.88648	-43.12292	0	104	3203	3167	2405	1838	753	816	840	2088	2621	1694	896	2259	2567	0
43	42	38	31	44	45	32	23	33	28	37	36	39	62	35	-22.88978	-43.11767	-22.88926	-43.11698	-22.88808	-43.11458	-22.89018	-43.12158	-22.88676	-43.11535	-22.8917	-43.11368	-22.89379	-43.11705	-22.89486	-43.11948	-22.89511	-43.11649	-22.89101	-43.12368	-22.88544	-43.1214	-22.88544	-43.12166	-22.88462	-43.12096	-22.89374	-43.11292	-22.88648	-43.12292	0	104	477	498	546	635	642	780	784	796	820	846	875	881	925	1
43	42	38	58	44	45	32	15	48	28	1	36	39	62	35	-22.88978	-43.11767	-22.88926	-43.11698	-22.88808	-43.11458	-22.90543	-43.13155	-22.88676	-43.11535	-22.8917	-43.11368	-22.89379	-43.11705	-22.906818	-43.106869	-22.90067	-43.12199	-22.89101	-43.12368	-22.899432	-43.110969	-22.88544	-43.12166	-22.88462	-43.12096	-22.89374	-43.11292	-22.88648	-43.12292	0	104	477	3307	3346	635	642	2130	2148	1187	1959	2232	875	881	925	0
44	38	42	43	45	37	39	36	62	35	31	34	32	28	33	-22.88676	-43.11535	-22.88808	-43.11458	-22.88926	-43.11698	-22.88978	-43.11767	-22.8917	-43.11368	-22.88544	-43.1214	-22.88462	-43.12096	-22.88544	-43.12166	-22.89374	-43.11292	-22.88648	-43.12292	-22.89018	-43.12158	-22.88587	-43.12484	-22.89379	-43.11705	-22.89101	-43.12368	-22.89511	-43.11649	0	400	436	546	599	706	713	731	846	902	946	1135	1152	1252	1252	1
44	7	42	9	45	37	39	36	3	35	29	24	32	28	33	-22.88676	-43.11535	-22.907239	-43.105387	-22.88926	-43.11698	-22.902568	-43.115071	-22.8917	-43.11368	-22.88544	-43.1214	-22.88462	-43.12096	-22.88544	-43.12166	-22.90007	-43.106351	-22.88648	-43.12292	-22.8904	-43.12693	-22.89581	-43.12202	-22.89379	-43.11705	-22.89101	-43.12368	-22.89511	-43.11649	0	2725	2695	1982	1446	706	713	731	2758	2829	826	1518	726	1252	1252	0
45	62	38	42	44	32	43	33	1	23	31	11	28	26	25	-22.8917	-43.11368	-22.89374	-43.11292	-22.88808	-43.11458	-22.88926	-43.11698	-22.88676	-43.11535	-22.89379	-43.11705	-22.88978	-43.11767	-22.89511	-43.11649	-22.899432	-43.110969	-22.89486	-43.11948	-22.89018	-43.12158	-22.899365	-43.109524	-22.89101	-43.12368	-22.8939	-43.12397	-22.89611	-43.12112	0	279	422	570	599	615	635	714	936	970	1025	1065	1177	1252	1259	1
45	62	34	42	44	32	49	33	1	23	31	11	37	35	25	-22.8917	-43.11368	-22.89374	-43.11292	-22.88587	-43.12484	-22.88926	-43.11698	-22.88676	-43.11535	-22.89379	-43.11705	-22.90501	-43.11882	-22.89511	-43.11649	-22.899432	-43.110969	-22.89486	-43.11948	-22.89018	-43.12158	-22.899365	-43.109524	-22.88544	-43.1214	-22.88648	-43.12292	-22.89611	-43.12112	0	279	1980	1209	599	615	1979	1803	936	970	1025	1065	2337	237	1187	0
46	55	56	41	40	57	61	53	58	52	47	51	27	60	26	-22.90004	-43.13109	-22.90118	-43.13226	-22.90147	-43.13138	-22.89653	-43.12876	-22.89678	-43.12719	-22.90464	-43.1302	-22.90343	-43.13565	-22.90328	-43.12714	-22.90543	-43.13155	-22.90322	-43.12657	-22.89647	-43.12476	-22.90369	-43.12538	-22.89592	-43.12417	-22.90827	-43.13023	-22.8939	-43.12397	0	174	199	468	579	591	642	709	754	766	848	894	919	1032	1107	1
46	62	56	41	33	57	61	9	58	52	47	51	31	60	26	-22.90004	-43.13109	-22.89374	-43.11292	-22.90147	-43.13138	-22.89653	-43.12876	-22.89511	-43.11649	-22.90464	-43.1302	-22.90343	-43.13565	-22.902568	-43.115071	-22.90543	-43.13155	-22.90322	-43.12657	-22.89647	-43.12476	-22.90369	-43.12538	-22.89018	-43.12158	-22.90827	-43.13023	-22.8939	-43.12397	0	2314	2471	468	1434	2259	642	2686	2028	766	848	894	1800	2677	1107	0
47	27	40	26	25	24	41	48	28	23	46	31	50	51	56	-22.89647	-43.12476	-22.89592	-43.12417	-22.89678	-43.12719	-22.8939	-43.12397	-22.89611	-43.12112	-22.89581	-43.12202	-22.89653	-43.12876	-22.90067	-43.12199	-22.89101	-43.12368	-22.89486	-43.11948	-22.90004	-43.13109	-22.89018	-43.12158	-22.90371	-43.12273	-22.90369	-43.12538	-22.90147	-43.13138	0	83	264	322	419	421	437	556	634	723	848	940	967	995	998	1
47	27	40	26	25	24	50	48	28	8	46	62	10	44	56	-22.89647	-43.12476	-22.89592	-43.12417	-22.89678	-43.12719	-22.8939	-43.12397	-22.89611	-43.12112	-22.89581	-43.12202	-22.90371	-43.12273	-22.90067	-43.12199	-22.89101	-43.12368	-22.901785	-43.107909	-22.90004	-43.13109	-22.89374	-43.11292	-22.903908	-43.115915	-22.88676	-43.11535	-22.90147	-43.13138	0	83	264	322	419	421	1208	411	634	2370	2757	2314	1438	2188	2897	0
48	50	47	27	51	25	52	24	53	40	49	26	41	54	23	-22.90067	-43.12199	-22.90371	-43.12273	-22.89647	-43.12476	-22.89592	-43.12417	-22.90369	-43.12538	-22.89611	-43.12112	-22.90322	-43.12657	-22.89581	-43.12202	-22.90328	-43.12714	-22.89678	-43.12719	-22.90501	-43.11882	-22.8939	-43.12397	-22.89653	-43.12876	-22.90758	-43.12594	-22.89486	-43.11948	0	411	556	635	661	701	768	800	817	820	868	878	993	1013	1030	1
48	50	35	27	29	18	31	24	53	40	49	26	32	54	23	-22.90067	-43.12199	-22.90371	-43.12273	-22.88648	-43.12292	-22.89592	-43.12417	-22.8904	-43.12693	-22.905087	-43.107453	-22.89018	-43.12158	-22.89581	-43.12202	-22.90328	-43.12714	-22.89678	-43.12719	-22.90501	-43.11882	-22.8939	-43.12397	-22.89379	-43.11705	-22.90758	-43.12594	-22.89486	-43.11948	0	411	2107	1191	1307	3650	2692	680	817	820	868	878	744	2496	1030	0
49	5	10	9	50	16	51	48	54	52	53	1	11	17	60	-22.90501	-43.11882	-22.903924	-43.116136	-22.903908	-43.115915	-22.902568	-43.115071	-22.90371	-43.12273	-22.903264	-43.114348	-22.90369	-43.12538	-22.90067	-43.12199	-22.90758	-43.12594	-22.90322	-43.12657	-22.90328	-43.12714	-22.899432	-43.110969	-22.899365	-43.109524	-22.910699	-43.10948	-22.90827	-43.13023	0	320	384	491	567	577	837	868	921	965	1023	1060	1205	1344	1360	1
49	5	10	30	4	16	13	48	54	52	53	1	11	27	60	-22.90501	-43.11882	-22.903924	-43.116136	-22.903908	-43.115915	-22.88953	-43.12773	-22.906722	-43.098958	-22.903264	-43.114348	-22.9051	-43.097991	-22.90067	-43.12199	-22.90758	-43.12594	-22.90322	-43.12657	-22.90328	-43.12714	-22.899432	-43.110969	-22.899365	-43.109524	-22.89592	-43.12417	-22.90827	-43.13023	0	320	384	3520	4294	2065	2281	3034	921	965	1023	1060	1205	1960	1834	0
50	51	52	48	53	49	54	57	5	10	47	58	27	9	60	-22.90371	-43.12273	-22.90369	-43.12538	-22.90322	-43.12657	-22.90067	-43.12199	-22.90328	-43.12714	-22.90501	-43.11882	-22.90758	-43.12594	-22.90464	-43.1302	-22.903924	-43.116136	-22.903908	-43.115915	-22.89647	-43.12476	-22.90543	-43.13155	-22.89592	-43.12417	-22.902568	-43.115071	-22.90827	-43.13023	0	270	398	411	455	567	640	806	887	951	967	969	1047	1058	1079	1
50	2	28	48	53	37	54	57	5	33	47	58	44	9	60	-22.90371	-43.12273	-22.901827	-43.099318	-22.89101	-43.12368	-22.90067	-43.12199	-22.90328	-43.12714	-22.88544	-43.1214	-22.90758	-43.12594	-22.90464	-43.1302	-22.903924	-43.116136	-22.89511	-43.11649	-22.89647	-43.12476	-22.90543	-43.13155	-22.88676	-43.11535	-22.902568	-43.115071	-22.90827	-43.13023	0	2901	3348	1187	455	2454	2984	806	887	1504	1064	969	3346	2012	1079	0
51	52	53	50	57	54	48	58	49	40	46	56	60	47	55	-22.90369	-43.12538	-22.90322	-43.12657	-22.90328	-43.12714	-22.90371	-43.12273	-22.90464	-43.1302	-22.90758	-43.12594	-22.90067	-43.12199	-22.90543	-43.13155	-22.90501	-43.11882	-22.89678	-43.12719	-22.90004	-43.13109	-22.90147	-43.13138	-22.90827	-43.13023	-22.89647	-43.12476	-22.90118	-43.13226	0	128	186	270	536	613	661	700	837	885	894	899	977	995	1023	1
51	52	53	12	57	54	48	35	5	40	46	56	60	47	55	-22.90369	-43.12538	-22.90322	-43.12657	-22.90328	-43.12714	-22.900926	-43.103558	-22.90464	-43.1302	-22.90758	-43.12594	-22.90067	-43.12199	-22.88648	-43.12292	-22.903924	-43.116136	-22.89678	-43.12719	-22.90004	-43.13109	-22.90147	-43.13138	-22.90827	-43.13023	-22.89647	-43.12476	-22.90118	-43.13226	0	128	186	2860	3210	613	661	1696	2945	2042	894	899	977	995	1023	0
52	53	51	50	57	58	54	46	48	56	60	55	40	49	47	-22.90322	-43.12657	-22.90328	-43.12714	-22.90369	-43.12538	-22.90371	-43.12273	-22.90464	-43.1302	-22.90543	-43.13155	-22.90758	-43.12594	-22.90004	-43.13109	-22.90067	-43.12199	-22.90147	-43.13138	-22.90827	-43.13023	-22.90118	-43.13226	-22.89678	-43.12719	-22.90501	-43.11882	-22.89647	-43.12476	0	58	128	398	408	571	741	766	768	771	849	895	960	965	1069	1
52	53	51	22	50	58	54	46	48	56	60	12	26	49	47	-22.90322	-43.12657	-22.90328	-43.12714	-22.90369	-43.12538	-22.907782	-43.106361	-22.90371	-43.12273	-22.90543	-43.13155	-22.90758	-43.12594	-22.90004	-43.13109	-22.90067	-43.12199	-22.90147	-43.13138	-22.90827	-43.13023	-22.900926	-43.103558	-22.8939	-43.12397	-22.90501	-43.11882	-22.89647	-43.12476	0	58	128	2553	2286	969	741	766	768	771	849	3338	2574	1746	1069	0
53	52	51	57	50	58	46	56	60	54	48	55	40	41	49	-22.90328	-43.12714	-22.90322	-43.12657	-22.90369	-43.12538	-22.90464	-43.1302	-22.90371	-43.12273	-22.90543	-43.13155	-22.90004	-43.13109	-22.90147	-43.13138	-22.90827	-43.13023	-22.90758	-43.12594	-22.90067	-43.12199	-22.90118	-43.13226	-22.89678	-43.12719	-22.89653	-43.12876	-22.90501	-43.11882	0	58	186	350	455	514	709	713	791	798	817	838	888	1015	1023	1
53	24	51	57	23	58	46	30	21	54	48	55	40	41	49	-22.90328	-43.12714	-22.89581	-43.12202	-22.90369	-43.12538	-22.90464	-43.1302	-22.89486	-43.11948	-22.90543	-43.13155	-22.90004	-43.13109	-22.88953	-43.12773	-22.904373	-43.103814	-22.90758	-43.12594	-22.90067	-43.12199	-22.90118	-43.13226	-22.89678	-43.12719	-22.89653	-43.12876	-22.90501	-43.11882	0	1321	1239	350	1901	2065	709	2367	3646	2992	817	838	888	1015	1023	0
54	60	51	50	59	52	53	57	58	49	48	56	5	61	55	-22.90758	-43.12594	-22.90827	-43.13023	-22.90369	-43.12538	-22.90371	-43.12273	-22.90653	-43.13089	-22.90322	-43.12657	-22.90328	-43.12714	-22.90464	-43.1302	-22.90543	-43.13155	-22.90501	-43.11882	-22.90067	-43.12199	-22.90147	-43.13138	-22.903924	-43.116136	-22.90343	-43.13565	-22.90118	-43.13226	0	436	613	640	690	741	798	805	876	921	1031	1167	1241	1271	1292	1
54	60	29	45	59	52	53	57	58	22	48	25	5	32	55	-22.90758	-43.12594	-22.90827	-43.13023	-22.8904	-43.12693	-22.8917	-43.11368	-22.90653	-43.13089	-22.90322	-43.12657	-22.90328	-43.12714	-22.90464	-43.1302	-22.90543	-43.13155	-22.907782	-43.106361	-22.90067	-43.12199	-22.89611	-43.12112	-22.903924	-43.116136	-22.89379	-43.11705	-22.90118	-43.13226	0	436	3103	1982	3534	741	798	805	876	3252	2309	701	1886	1680	2025	0
55	56	46	61	57	41	58	40	53	52	60	51	47	27	59	-22.90118	-43.13226	-22.90147	-43.13138	-22.90004	-43.13109	-22.90343	-43.13565	-22.90464	-43.1302	-22.89653	-43.12876	-22.90543	-43.13155	-22.89678	-43.12719	-22.90328	-43.12714	-22.90322	-43.12657	-22.90827	-43.13023	-22.90369	-43.12538	-22.89647	-43.12476	-22.89592	-43.12417	-22.90653	-43.13089	0	120	174	468	521	642	685	771	838	895	962	1023	1041	1111	1217	1
55	56	46	61	57	41	32	40	53	36	50	51	47	27	59	-22.90118	-43.13226	-22.90147	-43.13138	-22.90004	-43.13109	-22.90343	-43.13565	-22.90464	-43.1302	-22.89653	-43.12876	-22.89379	-43.11705	-22.89678	-43.12719	-22.90328	-43.12714	-22.88544	-43.12166	-22.90371	-43.12273	-22.90369	-43.12538	-22.89647	-43.12476	-22.89592	-43.12417	-22.90653	-43.13089	0	120	174	468	521	642	1377	1274	838	2428	2316	270	1041	1111	1217	0
